reading_id,mine_id,station_id,parameter,value,unit,configured_min,configured_max,latitude,longitude,timestamp,source,compliance_status,exceedance_pct,threshold_source,data_note
ENV-0000109,M001,ENV-ST-M001-03,PM2.5,52.61,ug/m3,,60,22.343517,82.692203,2026-08-06T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000110,M001,ENV-ST-M001-02,PM10,93.35,ug/m3,,100,22.360507,82.685492,2026-08-06T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000111,M001,ENV-ST-M001-01,SO2,39.49,ug/m3,,80,22.344013,82.682723,2026-08-06T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000112,M001,ENV-ST-M001-01,NO2,47.21,ug/m3,,80,22.361785,82.690877,2026-08-06T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000113,M001,ENV-ST-M001-02,CO,1.33,mg/m3,,4,22.355932,82.686426,2026-08-06T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000114,M001,ENV-ST-M001-01,pH,5.4,pH,6.5,8.5,22.357499,82.687326,2026-08-06T06:00:00,DEMO_MONITORING_FEED,EXCEEDED,55.0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000115,M001,ENV-ST-M001-02,TSS,81.76,mg/L,,100,22.358397,82.680048,2026-08-06T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000116,M001,ENV-ST-M001-01,TDS,798.26,mg/L,,2100,22.35458,82.683246,2026-08-06T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000117,M001,ENV-ST-M001-01,COD,203.13,mg/L,,250,22.356874,82.691797,2026-08-06T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000118,M001,ENV-ST-M001-02,BOD,12.6,mg/L,,30,22.349139,82.690394,2026-08-06T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000119,M001,ENV-ST-M001-01,Oil_Grease,3.42,mg/L,,10,22.35073,82.696314,2026-08-06T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000120,M001,ENV-ST-M001-01,Noise,64.68,dB(A),,85,22.355309,82.686246,2026-08-06T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000121,M001,ENV-ST-M001-03,PM2.5,34.84,ug/m3,,60,22.352876,82.697005,2026-08-03T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000122,M001,ENV-ST-M001-02,PM10,104.87,ug/m3,,100,22.347234,82.692984,2026-08-03T14:00:00,DEMO_MONITORING_FEED,EXCEEDED,4.9,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000123,M001,ENV-ST-M001-02,SO2,38.67,ug/m3,,80,22.356516,82.699629,2026-08-03T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000124,M001,ENV-ST-M001-02,NO2,40.96,ug/m3,,80,22.343334,82.687569,2026-08-03T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000125,M001,ENV-ST-M001-01,CO,1.19,mg/m3,,4,22.352932,82.681019,2026-08-03T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000126,M001,ENV-ST-M001-01,pH,6.34,pH,6.5,8.5,22.342985,82.689788,2026-08-03T14:00:00,DEMO_MONITORING_FEED,EXCEEDED,8.0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000127,M001,ENV-ST-M001-02,TSS,77.98,mg/L,,100,22.354631,82.684078,2026-08-03T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000128,M001,ENV-ST-M001-01,TDS,844.23,mg/L,,2100,22.356826,82.689645,2026-08-03T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000129,M001,ENV-ST-M001-01,COD,126.17,mg/L,,250,22.360011,82.693823,2026-08-03T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000130,M001,ENV-ST-M001-02,BOD,22.96,mg/L,,30,22.360626,82.68075,2026-08-03T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000131,M001,ENV-ST-M001-01,Oil_Grease,5.88,mg/L,,10,22.358019,82.680354,2026-08-03T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000132,M001,ENV-ST-M001-03,Noise,84.56,dB(A),,85,22.348826,82.680892,2026-08-03T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000133,M001,ENV-ST-M001-03,PM2.5,44.87,ug/m3,,60,22.35058,82.692785,2026-07-31T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000134,M001,ENV-ST-M001-02,PM10,76.24,ug/m3,,100,22.343294,82.68686,2026-07-31T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000135,M001,ENV-ST-M001-03,SO2,11.45,ug/m3,,80,22.347224,82.699032,2026-07-31T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000136,M001,ENV-ST-M001-02,NO2,41.95,ug/m3,,80,22.35195,82.69767,2026-07-31T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000137,M001,ENV-ST-M001-01,CO,1.33,mg/m3,,4,22.351078,82.687349,2026-07-31T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000138,M001,ENV-ST-M001-03,pH,8.16,pH,6.5,8.5,22.350374,82.687903,2026-07-31T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000139,M001,ENV-ST-M001-02,TSS,82.71,mg/L,,100,22.3612,82.696678,2026-07-31T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000140,M001,ENV-ST-M001-01,TDS,1007.55,mg/L,,2100,22.358678,82.691038,2026-07-31T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000141,M001,ENV-ST-M001-01,COD,125.4,mg/L,,250,22.356496,82.6898,2026-07-31T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000142,M001,ENV-ST-M001-03,BOD,17.26,mg/L,,30,22.35545,82.688801,2026-07-31T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000143,M001,ENV-ST-M001-03,Oil_Grease,1.61,mg/L,,10,22.352496,82.688611,2026-07-31T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000144,M001,ENV-ST-M001-02,Noise,110.41,dB(A),,85,22.357197,82.691125,2026-07-31T14:00:00,DEMO_MONITORING_FEED,EXCEEDED,29.9,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000145,M001,ENV-ST-M001-03,PM2.5,24.44,ug/m3,,60,22.345033,82.690396,2026-07-28T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000146,M001,ENV-ST-M001-02,PM10,101.67,ug/m3,,100,22.348829,82.697143,2026-07-28T06:00:00,DEMO_MONITORING_FEED,EXCEEDED,1.7,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000147,M001,ENV-ST-M001-02,SO2,70.66,ug/m3,,80,22.357325,82.694079,2026-07-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000148,M001,ENV-ST-M001-01,NO2,41.0,ug/m3,,80,22.344811,82.693978,2026-07-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000149,M001,ENV-ST-M001-02,CO,0.68,mg/m3,,4,22.358158,82.684202,2026-07-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000150,M001,ENV-ST-M001-01,pH,7.05,pH,6.5,8.5,22.348336,82.69741,2026-07-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000151,M001,ENV-ST-M001-01,TSS,74.56,mg/L,,100,22.359597,82.692921,2026-07-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000152,M001,ENV-ST-M001-03,TDS,1206.7,mg/L,,2100,22.345581,82.694093,2026-07-28T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000153,M001,ENV-ST-M001-03,COD,133.0,mg/L,,250,22.352245,82.691139,2026-07-28T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000154,M001,ENV-ST-M001-03,BOD,17.94,mg/L,,30,22.344095,82.696107,2026-07-28T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000155,M001,ENV-ST-M001-02,Oil_Grease,6.66,mg/L,,10,22.349375,82.686261,2026-07-28T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000156,M001,ENV-ST-M001-03,Noise,96.91,dB(A),,85,22.346578,82.688682,2026-07-28T22:00:00,DEMO_MONITORING_FEED,EXCEEDED,14.0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000157,M001,ENV-ST-M001-03,PM2.5,34.03,ug/m3,,60,22.354174,82.686377,2026-07-25T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000158,M001,ENV-ST-M001-03,PM10,76.89,ug/m3,,100,22.345552,82.683778,2026-07-25T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000159,M001,ENV-ST-M001-03,SO2,33.48,ug/m3,,80,22.346269,82.690992,2026-07-25T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000160,M001,ENV-ST-M001-02,NO2,51.94,ug/m3,,80,22.346578,82.691003,2026-07-25T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000161,M001,ENV-ST-M001-01,CO,1.27,mg/m3,,4,22.345524,82.680944,2026-07-25T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000162,M001,ENV-ST-M001-02,pH,9.1,pH,6.5,8.5,22.359107,82.684817,2026-07-25T22:00:00,DEMO_MONITORING_FEED,EXCEEDED,30.0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000163,M001,ENV-ST-M001-03,TSS,67.08,mg/L,,100,22.354331,82.690842,2026-07-25T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000164,M001,ENV-ST-M001-03,TDS,957.12,mg/L,,2100,22.356313,82.698918,2026-07-25T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000165,M001,ENV-ST-M001-03,COD,153.84,mg/L,,250,22.35788,82.697267,2026-07-25T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000166,M001,ENV-ST-M001-02,BOD,21.48,mg/L,,30,22.361891,82.695348,2026-07-25T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000167,M001,ENV-ST-M001-01,Oil_Grease,5.57,mg/L,,10,22.359428,82.699385,2026-07-25T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000168,M001,ENV-ST-M001-03,Noise,106.46,dB(A),,85,22.34805,82.698884,2026-07-25T22:00:00,DEMO_MONITORING_FEED,EXCEEDED,25.2,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000169,M001,ENV-ST-M001-03,PM2.5,61.26,ug/m3,,60,22.348907,82.68415,2026-07-22T14:00:00,DEMO_MONITORING_FEED,EXCEEDED,2.1,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000170,M001,ENV-ST-M001-01,PM10,82.69,ug/m3,,100,22.353248,82.683834,2026-07-22T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000171,M001,ENV-ST-M001-03,SO2,63.23,ug/m3,,80,22.353412,82.699956,2026-07-22T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000172,M001,ENV-ST-M001-01,NO2,42.77,ug/m3,,80,22.35345,82.693117,2026-07-22T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000173,M001,ENV-ST-M001-01,CO,0.93,mg/m3,,4,22.343028,82.682367,2026-07-22T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000174,M001,ENV-ST-M001-01,pH,9.47,pH,6.5,8.5,22.351034,82.68978,2026-07-22T14:00:00,DEMO_MONITORING_FEED,EXCEEDED,48.5,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000175,M001,ENV-ST-M001-01,TSS,101.76,mg/L,,100,22.360012,82.697661,2026-07-22T14:00:00,DEMO_MONITORING_FEED,EXCEEDED,1.8,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000176,M001,ENV-ST-M001-02,TDS,983.61,mg/L,,2100,22.351941,82.697542,2026-07-22T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000177,M001,ENV-ST-M001-01,COD,137.24,mg/L,,250,22.349913,82.693979,2026-07-22T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000178,M001,ENV-ST-M001-01,BOD,17.83,mg/L,,30,22.344362,82.693848,2026-07-22T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000179,M001,ENV-ST-M001-02,Oil_Grease,5.28,mg/L,,10,22.356452,82.689573,2026-07-22T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000180,M001,ENV-ST-M001-03,Noise,68.52,dB(A),,85,22.354741,82.681648,2026-07-22T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000181,M001,ENV-ST-M001-02,PM2.5,73.05,ug/m3,,60,22.346241,82.693111,2026-07-19T14:00:00,DEMO_MONITORING_FEED,EXCEEDED,21.7,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000182,M001,ENV-ST-M001-02,PM10,97.9,ug/m3,,100,22.343638,82.686805,2026-07-19T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000183,M001,ENV-ST-M001-01,SO2,52.5,ug/m3,,80,22.360928,82.685482,2026-07-19T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000184,M001,ENV-ST-M001-02,NO2,53.06,ug/m3,,80,22.357176,82.699733,2026-07-19T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000185,M001,ENV-ST-M001-01,CO,1.09,mg/m3,,4,22.351369,82.694456,2026-07-19T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000186,M001,ENV-ST-M001-02,pH,7.19,pH,6.5,8.5,22.349898,82.692564,2026-07-19T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000187,M001,ENV-ST-M001-03,TSS,71.66,mg/L,,100,22.349438,82.694737,2026-07-19T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000188,M001,ENV-ST-M001-01,TDS,906.8,mg/L,,2100,22.358738,82.689001,2026-07-19T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000189,M001,ENV-ST-M001-02,COD,101.48,mg/L,,250,22.344923,82.687047,2026-07-19T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000190,M001,ENV-ST-M001-01,BOD,24.13,mg/L,,30,22.353586,82.697918,2026-07-19T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000191,M001,ENV-ST-M001-02,Oil_Grease,4.5,mg/L,,10,22.35169,82.681811,2026-07-19T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000192,M001,ENV-ST-M001-02,Noise,84.6,dB(A),,85,22.34602,82.691715,2026-07-19T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000193,M001,ENV-ST-M001-02,PM2.5,51.2,ug/m3,,60,22.349059,82.680003,2026-07-16T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000194,M001,ENV-ST-M001-03,PM10,101.87,ug/m3,,100,22.356497,82.686613,2026-07-16T22:00:00,DEMO_MONITORING_FEED,EXCEEDED,1.9,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000195,M001,ENV-ST-M001-03,SO2,37.23,ug/m3,,80,22.352715,82.69092,2026-07-16T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000196,M001,ENV-ST-M001-02,NO2,42.76,ug/m3,,80,22.353915,82.682195,2026-07-16T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000197,M001,ENV-ST-M001-02,CO,1.12,mg/m3,,4,22.353814,82.690764,2026-07-16T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000198,M001,ENV-ST-M001-02,pH,8.02,pH,6.5,8.5,22.352507,82.685473,2026-07-16T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000199,M001,ENV-ST-M001-03,TSS,84.59,mg/L,,100,22.358005,82.685816,2026-07-16T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000200,M001,ENV-ST-M001-03,TDS,1325.27,mg/L,,2100,22.35669,82.687882,2026-07-16T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000201,M001,ENV-ST-M001-02,COD,142.75,mg/L,,250,22.353554,82.691631,2026-07-16T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000202,M001,ENV-ST-M001-01,BOD,22.17,mg/L,,30,22.342697,82.698582,2026-07-16T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0000203,M001,ENV-ST-M001-03,Oil_Grease,4.58,mg/L,,10,22.358488,82.691046,2026-07-16T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
