production_id,mine_id,date,production_target_t,actual_production_t,coal_dispatch_t,opening_stock_t,closing_stock_t,overburden_removed_or_development_qty,production_loss_t,downtime_hours,loss_reason,achievement_percentage,data_source
PROD-000756,M009,2026-07-10,0,0,0,158,158,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000757,M009,2026-07-11,0,0,0,606,606,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000758,M009,2026-07-12,0,0,0,944,944,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000759,M009,2026-07-13,0,0,0,929,929,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000760,M009,2026-07-14,0,0,0,34,34,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000761,M009,2026-07-15,0,0,0,14,14,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000762,M009,2026-07-16,0,0,0,1515,1515,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000763,M009,2026-07-17,0,0,0,655,655,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000764,M009,2026-07-18,0,0,0,1646,1646,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000765,M009,2026-07-19,0,0,0,1167,1167,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000766,M009,2026-07-20,0,0,0,61,61,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000767,M009,2026-07-21,0,0,0,300,300,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000768,M009,2026-07-22,0,0,0,188,188,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000769,M009,2026-07-23,0,0,0,1637,1637,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000770,M009,2026-07-24,0,0,0,99,99,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000771,M009,2026-07-25,0,0,0,341,341,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000772,M009,2026-07-26,0,0,0,1489,1489,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000773,M009,2026-07-27,0,0,0,1650,1650,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000774,M009,2026-07-28,0,0,0,740,740,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000775,M009,2026-07-29,0,0,0,1551,1551,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000776,M009,2026-07-30,0,0,0,218,218,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000777,M009,2026-07-31,0,0,0,518,518,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000778,M009,2026-08-01,0,0,0,1460,1460,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000779,M009,2026-08-02,0,0,0,1103,1103,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000780,M009,2026-08-03,0,0,0,40,40,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000781,M009,2026-08-04,0,0,0,1452,1452,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000782,M009,2026-08-05,0,0,0,884,884,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000783,M009,2026-08-06,0,0,0,260,260,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000784,M009,2026-08-07,0,0,0,1339,1339,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000785,M009,2026-08-08,0,0,0,205,205,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000786,M009,2026-08-09,0,0,0,1475,1475,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000787,M009,2026-08-10,0,0,0,1804,1804,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000788,M009,2026-08-11,0,0,0,718,718,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000789,M009,2026-08-12,0,0,0,379,379,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000790,M009,2026-08-13,0,0,0,1390,1390,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000791,M009,2026-08-14,0,0,0,1172,1172,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000792,M009,2026-08-15,0,0,0,196,196,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000793,M009,2026-08-16,0,0,0,552,552,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000794,M009,2026-08-17,0,0,0,852,852,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000795,M009,2026-08-18,0,0,0,1859,1859,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000796,M009,2026-08-19,0,0,0,1991,1991,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000797,M009,2026-08-20,0,0,0,1196,1196,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000798,M009,2026-08-21,0,0,0,114,114,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000799,M009,2026-08-22,0,0,0,763,763,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000800,M009,2026-08-23,0,0,0,1537,1537,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000801,M009,2026-08-24,0,0,0,816,816,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000802,M009,2026-08-25,0,0,0,1694,1694,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000803,M009,2026-08-26,0,0,0,380,380,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000804,M009,2026-08-27,0,0,0,257,257,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000805,M009,2026-08-28,0,0,0,1148,1148,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000806,M009,2026-08-29,0,0,0,847,847,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000807,M009,2026-08-30,0,0,0,844,844,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000808,M009,2026-08-31,0,0,0,1273,1273,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000809,M009,2026-09-01,0,0,0,1277,1277,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000810,M009,2026-09-02,0,0,0,482,482,0,0,24,TEMPORARILY_CLOSED,0,DEMO_SYNTHETIC
PROD-000811,M010,2026-06-05,0,0,0,416,416,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000812,M010,2026-06-06,0,0,0,1665,1665,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000813,M010,2026-06-07,0,0,0,776,776,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000814,M010,2026-06-08,0,0,0,452,452,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000815,M010,2026-06-09,0,0,0,1757,1757,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000816,M010,2026-06-10,0,0,0,730,730,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000817,M010,2026-06-11,0,0,0,778,778,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000818,M010,2026-06-12,0,0,0,660,660,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000819,M010,2026-06-13,0,0,0,759,759,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000820,M010,2026-06-14,0,0,0,43,43,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000821,M010,2026-06-15,0,0,0,36,36,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000822,M010,2026-06-16,0,0,0,1427,1427,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000823,M010,2026-06-17,0,0,0,43,43,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000824,M010,2026-06-18,0,0,0,276,276,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000825,M010,2026-06-19,0,0,0,764,764,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000826,M010,2026-06-20,0,0,0,1884,1884,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000827,M010,2026-06-21,0,0,0,1652,1652,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000828,M010,2026-06-22,0,0,0,1974,1974,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000829,M010,2026-06-23,0,0,0,1126,1126,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000830,M010,2026-06-24,0,0,0,493,493,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000831,M010,2026-06-25,0,0,0,1090,1090,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000832,M010,2026-06-26,0,0,0,1728,1728,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000833,M010,2026-06-27,0,0,0,429,429,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000834,M010,2026-06-28,0,0,0,1312,1312,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000835,M010,2026-06-29,0,0,0,1743,1743,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000836,M010,2026-06-30,0,0,0,863,863,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000837,M010,2026-07-01,0,0,0,1752,1752,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000838,M010,2026-07-02,0,0,0,889,889,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000839,M010,2026-07-03,0,0,0,1238,1238,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000840,M010,2026-07-04,0,0,0,1568,1568,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000841,M010,2026-07-05,0,0,0,910,910,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000842,M010,2026-07-06,0,0,0,1874,1874,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000843,M010,2026-07-07,0,0,0,791,791,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000844,M010,2026-07-08,0,0,0,1495,1495,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000845,M010,2026-07-09,0,0,0,1715,1715,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000846,M010,2026-07-10,0,0,0,1859,1859,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000847,M010,2026-07-11,0,0,0,49,49,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000848,M010,2026-07-12,0,0,0,1311,1311,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000849,M010,2026-07-13,0,0,0,236,236,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000850,M010,2026-07-14,0,0,0,1787,1787,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000851,M010,2026-07-15,0,0,0,1684,1684,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000852,M010,2026-07-16,0,0,0,814,814,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000853,M010,2026-07-17,0,0,0,899,899,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000854,M010,2026-07-18,0,0,0,906,906,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000855,M010,2026-07-19,0,0,0,1858,1858,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000856,M010,2026-07-20,0,0,0,429,429,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000857,M010,2026-07-21,0,0,0,656,656,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000858,M010,2026-07-22,0,0,0,159,159,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000859,M010,2026-07-23,0,0,0,431,431,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000860,M010,2026-07-24,0,0,0,646,646,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000861,M010,2026-07-25,0,0,0,1786,1786,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000862,M010,2026-07-26,0,0,0,809,809,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000863,M010,2026-07-27,0,0,0,1175,1175,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000864,M010,2026-07-28,0,0,0,17,17,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000865,M010,2026-07-29,0,0,0,1080,1080,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000866,M010,2026-07-30,0,0,0,1814,1814,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000867,M010,2026-07-31,0,0,0,660,660,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000868,M010,2026-08-01,0,0,0,1665,1665,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000869,M010,2026-08-02,0,0,0,120,120,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000870,M010,2026-08-03,0,0,0,5,5,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000871,M010,2026-08-04,0,0,0,1572,1572,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000872,M010,2026-08-05,0,0,0,124,124,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000873,M010,2026-08-06,0,0,0,1241,1241,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000874,M010,2026-08-07,0,0,0,605,605,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000875,M010,2026-08-08,0,0,0,587,587,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000876,M010,2026-08-09,0,0,0,1446,1446,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000877,M010,2026-08-10,0,0,0,1351,1351,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000878,M010,2026-08-11,0,0,0,430,430,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000879,M010,2026-08-12,0,0,0,1125,1125,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000880,M010,2026-08-13,0,0,0,338,338,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000881,M010,2026-08-14,0,0,0,1838,1838,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000882,M010,2026-08-15,0,0,0,1482,1482,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000883,M010,2026-08-16,0,0,0,105,105,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000884,M010,2026-08-17,0,0,0,1839,1839,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000885,M010,2026-08-18,0,0,0,384,384,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000886,M010,2026-08-19,0,0,0,5,5,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000887,M010,2026-08-20,0,0,0,1894,1894,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000888,M010,2026-08-21,0,0,0,1,1,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000889,M010,2026-08-22,0,0,0,1888,1888,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000890,M010,2026-08-23,0,0,0,748,748,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000891,M010,2026-08-24,0,0,0,10,10,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000892,M010,2026-08-25,0,0,0,606,606,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000893,M010,2026-08-26,0,0,0,1494,1494,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000894,M010,2026-08-27,0,0,0,1608,1608,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000895,M010,2026-08-28,0,0,0,1829,1829,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000896,M010,2026-08-29,0,0,0,1665,1665,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000897,M010,2026-08-30,0,0,0,136,136,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000898,M010,2026-08-31,0,0,0,1310,1310,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000899,M010,2026-09-01,0,0,0,394,394,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000900,M010,2026-09-02,0,0,0,1892,1892,0,0,24,UNDER_DEVELOPMENT,0,DEMO_SYNTHETIC
PROD-000901,M011,2026-06-05,10411.0,10936.2,9819.0,27378.6,28495.8,24322.3,0,5.6,,105.04,DEMO_SYNTHETIC
PROD-000902,M011,2026-06-06,10411.0,9849.8,8849.2,38640.0,39640.6,36848.6,561.2,2.8,,94.61,DEMO_SYNTHETIC
PROD-000903,M011,2026-06-07,10411.0,9769.3,8516.5,12599.8,13852.6,34780.2,641.7,1.3,,93.84,DEMO_SYNTHETIC
PROD-000904,M011,2026-06-08,10411.0,8741.1,7594.2,17111.7,18258.6,24349.9,1669.9,3.6,,83.96,DEMO_SYNTHETIC
PROD-000905,M011,2026-06-09,10411.0,9408.5,8836.7,11345.9,11917.7,25661.6,1002.5,2.3,,90.37,DEMO_SYNTHETIC
PROD-000906,M011,2026-06-10,10411.0,10181.1,9091.4,39282.1,40371.8,29032.5,229.9,4.0,,97.79,DEMO_SYNTHETIC
PROD-000907,M011,2026-06-11,10411.0,9116.6,7607.6,17233.0,18742.0,18480.7,1294.4,3.0,,87.57,DEMO_SYNTHETIC
PROD-000908,M011,2026-06-12,10411.0,11624.3,10300.5,29792.3,31116.1,14363.7,0,3.1,,111.65,DEMO_SYNTHETIC
PROD-000909,M011,2026-06-13,10411.0,10243.6,8857.5,13796.0,15182.1,20216.2,167.4,3.5,,98.39,DEMO_SYNTHETIC
PROD-000910,M011,2026-06-14,10411.0,8277.0,7202.3,16003.8,17078.5,23073.3,2134.0,2.4,Manpower Constraint,79.5,DEMO_SYNTHETIC
PROD-000911,M011,2026-06-15,10411.0,8938.0,7635.2,8085.2,9388.0,12021.9,1473.0,2.7,,85.85,DEMO_SYNTHETIC
PROD-000912,M011,2026-06-16,10411.0,9453.1,8394.6,28537.5,29596.0,22138.7,957.9,3.5,,90.8,DEMO_SYNTHETIC
PROD-000913,M011,2026-06-17,10411.0,9116.7,8592.7,19379.1,19903.1,11644.4,1294.3,2.0,,87.57,DEMO_SYNTHETIC
PROD-000914,M011,2026-06-18,10411.0,8933.3,7484.1,39539.7,40988.9,28241.1,1477.7,3.5,,85.81,DEMO_SYNTHETIC
PROD-000915,M011,2026-06-19,10411.0,9682.2,8233.5,37423.2,38871.9,23588.4,728.8,2.6,,93.0,DEMO_SYNTHETIC
PROD-000916,M011,2026-06-20,10411.0,11123.5,9240.6,12626.9,14509.8,16853.0,0,3.9,,106.84,DEMO_SYNTHETIC
PROD-000917,M011,2026-06-21,10411.0,9998.8,9580.9,42063.7,42481.6,23658.9,412.2,0,,96.04,DEMO_SYNTHETIC
PROD-000918,M011,2026-06-22,10411.0,9834.7,9355.5,9887.4,10366.6,30441.3,576.3,1.2,,94.46,DEMO_SYNTHETIC
PROD-000919,M011,2026-06-23,10411.0,11792.2,9900.8,35107.8,36999.2,44714.5,0,1.0,,113.27,DEMO_SYNTHETIC
PROD-000920,M011,2026-06-24,10411.0,11249.7,9909.0,27030.1,28370.8,38820.2,0,1.7,,108.06,DEMO_SYNTHETIC
PROD-000921,M011,2026-06-25,10411.0,10667.0,10067.7,39826.5,40425.8,27741.3,0,2.0,,102.46,DEMO_SYNTHETIC
PROD-000922,M011,2026-06-26,10411.0,9522.2,8188.5,19372.2,20705.9,28163.4,888.8,0,,91.46,DEMO_SYNTHETIC
PROD-000923,M011,2026-06-27,10411.0,9967.0,9222.5,17537.7,18282.2,18520.8,444.0,2.2,,95.74,DEMO_SYNTHETIC
PROD-000924,M011,2026-06-28,10411.0,9731.7,8071.3,15088.3,16748.7,32316.0,679.3,1.2,,93.48,DEMO_SYNTHETIC
PROD-000925,M011,2026-06-29,10411.0,10448.3,9016.5,30095.6,31527.4,29138.9,0,3.0,,100.36,DEMO_SYNTHETIC
PROD-000926,M011,2026-06-30,10411.0,9452.9,7951.7,23195.3,24696.5,24368.6,958.1,1.4,,90.8,DEMO_SYNTHETIC
PROD-000927,M011,2026-07-01,10411.0,8793.8,7387.6,28109.7,29515.9,13325.9,1617.2,4.2,,84.47,DEMO_SYNTHETIC
PROD-000928,M011,2026-07-02,10411.0,10693.1,10028.9,34854.5,35518.7,39990.0,0,7.2,,102.71,DEMO_SYNTHETIC
PROD-000929,M011,2026-07-03,10411.0,11427.8,9383.7,28928.3,30972.4,32795.1,0,1.8,,109.77,DEMO_SYNTHETIC
PROD-000930,M011,2026-07-04,10411.0,10912.4,10351.3,20215.3,20776.4,34048.1,0,0,,104.82,DEMO_SYNTHETIC
PROD-000931,M011,2026-07-05,10411.0,10275.3,9780.8,23217.3,23711.8,36892.6,135.7,3.2,,98.7,DEMO_SYNTHETIC
PROD-000932,M011,2026-07-06,10411.0,10208.0,8810.1,31476.6,32874.5,16780.5,203.0,3.4,,98.05,DEMO_SYNTHETIC
PROD-000933,M011,2026-07-07,10411.0,9753.9,8725.4,15829.5,16858.0,25579.3,657.1,2.6,,93.69,DEMO_SYNTHETIC
PROD-000934,M011,2026-07-08,10411.0,10887.8,10569.1,38716.3,39035.0,25088.6,0,0.6,,104.58,DEMO_SYNTHETIC
PROD-000935,M011,2026-07-09,10411.0,9466.8,9113.1,16559.4,16913.1,32861.3,944.2,0.1,,90.93,DEMO_SYNTHETIC
PROD-000936,M011,2026-07-10,10411.0,9253.1,8486.1,24074.5,24841.5,11269.5,1157.9,1.6,,88.88,DEMO_SYNTHETIC
PROD-000937,M011,2026-07-11,10411.0,9169.2,8753.0,37180.0,37596.2,33248.4,1241.8,3.1,,88.07,DEMO_SYNTHETIC
PROD-000938,M011,2026-07-12,10411.0,9636.3,8852.3,12034.2,12818.2,13317.4,774.7,0.8,,92.56,DEMO_SYNTHETIC
PROD-000939,M011,2026-07-13,10411.0,11605.4,10983.0,44446.9,45069.3,22241.3,0,0,,111.47,DEMO_SYNTHETIC
PROD-000940,M011,2026-07-14,10411.0,9674.7,8317.5,37292.4,38649.6,25006.7,736.3,2.1,,92.93,DEMO_SYNTHETIC
PROD-000941,M011,2026-07-15,10411.0,11078.3,9514.7,12780.5,14344.1,15059.7,0,1.5,,106.41,DEMO_SYNTHETIC
PROD-000942,M011,2026-07-16,10411.0,11626.4,10319.3,22790.6,24097.7,40016.3,0,2.6,,111.67,DEMO_SYNTHETIC
PROD-000943,M011,2026-07-17,10411.0,9380.3,8115.1,33773.3,35038.5,26056.1,1030.7,0,,90.1,DEMO_SYNTHETIC
PROD-000944,M011,2026-07-18,10411.0,11602.9,10408.8,34540.3,35734.4,34039.3,0,2.2,,111.45,DEMO_SYNTHETIC
PROD-000945,M011,2026-07-19,10411.0,8651.6,8368.9,32827.6,33110.3,12374.4,1759.4,4.2,,83.1,DEMO_SYNTHETIC
PROD-000946,M011,2026-07-20,10411.0,10698.8,8886.1,34100.5,35913.2,13219.8,0,3.3,,102.76,DEMO_SYNTHETIC
PROD-000947,M011,2026-07-21,10411.0,10788.4,8966.6,41069.8,42891.6,34004.6,0,1.6,,103.63,DEMO_SYNTHETIC
PROD-000948,M011,2026-07-22,10411.0,11258.4,9734.6,23026.1,24549.9,34960.5,0,5.3,,108.14,DEMO_SYNTHETIC
PROD-000949,M011,2026-07-23,10411.0,11626.4,10609.9,37406.2,38422.7,26994.2,0,0.4,,111.67,DEMO_SYNTHETIC
PROD-000950,M011,2026-07-24,10411.0,8799.5,8222.4,33120.8,33697.9,14508.3,1611.5,2.3,,84.52,DEMO_SYNTHETIC
PROD-000951,M011,2026-07-25,10411.0,10284.8,9477.2,24777.2,25584.8,23030.8,126.2,0.9,,98.79,DEMO_SYNTHETIC
PROD-000952,M011,2026-07-26,10411.0,9282.4,8782.0,8427.2,8927.6,20846.9,1128.6,2.9,,89.16,DEMO_SYNTHETIC
PROD-000953,M011,2026-07-27,10411.0,10275.1,8640.7,39345.9,40980.3,37115.4,135.9,2.5,,98.69,DEMO_SYNTHETIC
PROD-000954,M011,2026-07-28,10411.0,10842.0,10510.7,35418.0,35749.3,21464.1,0,3.7,,104.14,DEMO_SYNTHETIC
PROD-000955,M011,2026-07-29,10411.0,10384.5,8721.6,38946.0,40608.9,37011.4,26.5,2.2,,99.75,DEMO_SYNTHETIC
PROD-000956,M011,2026-07-30,10411.0,9120.9,8016.5,34498.4,35602.8,16694.4,1290.1,4.8,,87.61,DEMO_SYNTHETIC
PROD-000957,M011,2026-07-31,10411.0,11049.9,9788.1,44261.7,45523.5,39691.2,0,3.1,,106.14,DEMO_SYNTHETIC
PROD-000958,M011,2026-08-01,10411.0,11256.3,9362.3,28311.6,30205.6,31296.8,0,0.3,,108.12,DEMO_SYNTHETIC
PROD-000959,M011,2026-08-02,10411.0,9370.0,8894.1,37961.4,38437.3,20167.3,1041.0,1.7,,90.0,DEMO_SYNTHETIC
PROD-000960,M011,2026-08-03,10411.0,9867.9,9654.4,24577.9,24791.4,12294.0,543.1,0.2,,94.78,DEMO_SYNTHETIC
PROD-000961,M011,2026-08-04,10411.0,8503.1,7845.3,31739.6,32397.4,22720.9,1907.9,0,,81.67,DEMO_SYNTHETIC
